Body Part: Elbow Left   -0.20575559    -0.18583214
Body Part: Wrist Left   -0.1912402    -0.3183166
Body Part: Shoulder Left   -0.046283957    -0.16121845
Body Part: Elbow Left   -0.2047719    -0.18264343
Body Part: Wrist Left   -0.19208193    -0.31182018
Body Part: Shoulder Left   -0.045131937    -0.15938242
Body Part: Elbow Left   -0.2025722    -0.18444104
Body Part: Wrist Left   -0.16345327    -0.33188656
Body Part: Shoulder Left   -0.044257086    -0.15765911
Body Part: Elbow Left   -0.20188166    -0.1822029
Body Part: Wrist Left   -0.16157751    -0.3293504
Body Part: Shoulder Left   -0.04342046    -0.1561465
Body Part: Elbow Left   -0.20122218    -0.1794587
Body Part: Wrist Left   -0.1612675    -0.32269278
Body Part: Shoulder Left   -0.042558882    -0.15467729
Body Part: Elbow Left   -0.20055737    -0.1767321
Body Part: Wrist Left   -0.16098647    -0.31396565
Body Part: Shoulder Left   -0.04185543    -0.15310928
Body Part: Elbow Left   -0.1998563    -0.17423506
Body Part: Wrist Left   -0.15397605    -0.289705
Body Part: Shoulder Left   -0.041231778    -0.15153591
Body Part: Elbow Left   -0.19936997    -0.17269316
Body Part: Wrist Left   -0.15011442    -0.2777307
Body Part: Shoulder Left   -0.040704396    -0.14997393
Body Part: Elbow Left   -0.19890717    -0.17117319
Body Part: Wrist Left   -0.14789417    -0.27034456
Body Part: Shoulder Left   -0.04028595    -0.1484723
Body Part: Elbow Left   -0.16111138    -0.19077417
Body Part: Wrist Left   -0.15340823    -0.34028924
Body Part: Shoulder Left   -0.030019738    -0.10323121
Body Part: Elbow Left   -0.13756923    -0.20275699
Body Part: Wrist Left   -0.10722457    -0.38505247
Body Part: Shoulder Left   -0.02466838    -0.07974881
Body Part: Elbow Left   -0.12896596    -0.20658298
Body Part: Wrist Left   -0.028101252    -0.33243912
Body Part: Shoulder Left   -0.022350237    -0.06971465
Body Part: Elbow Left   -0.12347508    -0.20878349
Body Part: Wrist Left   0.0031503513    -0.3236321
Body Part: Shoulder Left   -0.020891512    -0.06349915
Body Part: Elbow Left   -0.11068574    -0.20704073
Body Part: Wrist Left   0.021480944    -0.31745458
Body Part: Shoulder Left   -0.019923141    -0.05959966
Body Part: Elbow Left   -0.101815745    -0.2058738
Body Part: Wrist Left   0.032320015    -0.31461784
Body Part: Shoulder Left   -0.01952563    -0.05849699
Body Part: Elbow Left   -0.095985696    -0.204635
Body Part: Wrist Left   0.033019256    -0.31428838
Body Part: Shoulder Left   -0.019581517    -0.05958082
Body Part: Elbow Left   -0.09196486    -0.20365594
Body Part: Wrist Left   0.023438223    -0.3181368
Body Part: Shoulder Left   -0.019913603    -0.061858483
Body Part: Elbow Left   -0.089270495    -0.2030326
Body Part: Wrist Left   0.025379643    -0.3138922
Body Part: Shoulder Left   -0.020388091    -0.06450804
Body Part: Elbow Left   -0.08749237    -0.20262897
Body Part: Wrist Left   0.0016903742    -0.32623848
Body Part: Shoulder Left   -0.020869521    -0.067013726
Body Part: Elbow Left   -0.08643043    -0.20240234
Body Part: Wrist Left   -0.008459059    -0.33171567
Body Part: Shoulder Left   -0.021322401    -0.06930655
Body Part: Elbow Left   -0.085787594    -0.2023859
Body Part: Wrist Left   -0.0068568746    -0.330151
Body Part: Shoulder Left   -0.021693045    -0.07127899
Body Part: Elbow Left   -0.08550697    -0.20248388
Body Part: Wrist Left   -9.25733E-4    -0.32572636
Body Part: Shoulder Left   -0.022004316    -0.07296163
Body Part: Elbow Left   -0.085482076    -0.2026893
Body Part: Wrist Left   0.0103818085    -0.31630555
Body Part: Shoulder Left   -0.022268992    -0.07438795
Body Part: Elbow Left   -0.08550836    -0.20286417
Body Part: Wrist Left   0.01672236    -0.3114
Body Part: Shoulder Left   -0.022492168    -0.07560326
Body Part: Elbow Left   -0.08564788    -0.20307758
Body Part: Wrist Left   0.020576073    -0.3086424
Body Part: Shoulder Left   -0.022671172    -0.076599985
Body Part: Elbow Left   -0.08585686    -0.20330921
Body Part: Wrist Left   0.022469215    -0.3071463
Body Part: Shoulder Left   -0.022818305    -0.07741147
Body Part: Elbow Left   -0.08606652    -0.20352295
Body Part: Wrist Left   0.0096636005    -0.31840113
Body Part: Shoulder Left   -0.022931326    -0.07808696
Body Part: Elbow Left   -0.086235315    -0.2038549
Body Part: Wrist Left   0.016064554    -0.31671003
Body Part: Shoulder Left   -0.023020174    -0.07864629
Body Part: Elbow Left   -0.08637337    -0.20412844
Body Part: Wrist Left   0.021091973    -0.31509212
Body Part: Shoulder Left   -0.023058012    -0.079106584
Body Part: Elbow Left   -0.086498976    -0.20437138
Body Part: Wrist Left   0.02460908    -0.31381476
Body Part: Shoulder Left   -0.023055762    -0.07948338
Body Part: Elbow Left   -0.08663784    -0.20458144
Body Part: Wrist Left   0.027038375    -0.31284672
Body Part: Shoulder Left   -0.022954918    -0.07970401
Body Part: Elbow Left   -0.08676678    -0.20472428
Body Part: Wrist Left   0.027478853    -0.3122062
Body Part: Shoulder Left   -0.02282367    -0.07985351
Body Part: Elbow Left   -0.0868137    -0.20479834
Body Part: Wrist Left   0.027721072    -0.31133002
Body Part: Shoulder Left   -0.022680344    -0.079961196
Body Part: Elbow Left   -0.08684562    -0.20483962
Body Part: Wrist Left   0.027540619    -0.31056035
Body Part: Shoulder Left   -0.022520963    -0.08004677
Body Part: Elbow Left   -0.08686606    -0.20483193
Body Part: Wrist Left   0.027171835    -0.30959538
Body Part: Shoulder Left   -0.022335993    -0.08011206
Body Part: Elbow Left   -0.086861625    -0.2047287
Body Part: Wrist Left   0.026500633    -0.30867198
Body Part: Shoulder Left   -0.022147149    -0.08016282
Body Part: Elbow Left   -0.086756624    -0.20451914
Body Part: Wrist Left   0.02576735    -0.30794913
Body Part: Shoulder Left   -0.021953097    -0.08020042
Body Part: Elbow Left   -0.0866449    -0.20430492
Body Part: Wrist Left   0.015881661    -0.31291336
Body Part: Shoulder Left   -0.021753497    -0.080232084
Body Part: Elbow Left   -0.08653023    -0.20405996
Body Part: Wrist Left   0.0067636576    -0.31769425
Body Part: Shoulder Left   -0.021566667    -0.080263786
Body Part: Elbow Left   -0.08639017    -0.20380138
Body Part: Wrist Left   0.004341805    -0.31874084
Body Part: Shoulder Left   -0.021377202    -0.08029157
Body Part: Elbow Left   -0.08634758    -0.20360065
Body Part: Wrist Left   0.0064505786    -0.31467593
Body Part: Shoulder Left   -0.021200933    -0.08031652
Body Part: Elbow Left   -0.08632104    -0.20345445
Body Part: Wrist Left   0.007892548    -0.31224114
Body Part: Shoulder Left   -0.021039272    -0.08034104
Body Part: Elbow Left   -0.08620426    -0.2032696
Body Part: Wrist Left   0.009152788    -0.31068358
Body Part: Shoulder Left   -0.020890974    -0.08036492
Body Part: Elbow Left   -0.08617591    -0.20313178
Body Part: Wrist Left   0.010094863    -0.30937132
Body Part: Shoulder Left   -0.020756248    -0.080387086
Body Part: Elbow Left   -0.08618423    -0.20300825
Body Part: Wrist Left   0.010851319    -0.30828902
Body Part: Shoulder Left   -0.020631792    -0.08041265
Body Part: Elbow Left   -0.086848564    -0.20205548
Body Part: Wrist Left   0.010954303    -0.3066697
Body Part: Shoulder Left   -0.020515613    -0.080440246
Body Part: Elbow Left   -0.08718256    -0.20151551
Body Part: Wrist Left   0.011124799    -0.30569926
Body Part: Shoulder Left   -0.020409295    -0.08046699
Body Part: Elbow Left   -0.08750978    -0.20103942
Body Part: Wrist Left   0.011659948    -0.30401847
Body Part: Shoulder Left   -0.020301564    -0.0804976
Body Part: Elbow Left   -0.08782055    -0.2006237
Body Part: Wrist Left   0.013202686    -0.30279455
Body Part: Shoulder Left   -0.020191872    -0.08052461
Body Part: Elbow Left   -0.0881012    -0.20027539
Body Part: Wrist Left   0.014545112    -0.3018725
Body Part: Shoulder Left   -0.02008512    -0.08054851
Body Part: Elbow Left   -0.08833389    -0.19998974
Body Part: Wrist Left   0.01569443    -0.30113417
Body Part: Shoulder Left   -0.019988418    -0.08056375
Body Part: Elbow Left   -0.08853626    -0.19975239
Body Part: Wrist Left   0.016868772    -0.3007061
Body Part: Shoulder Left   -0.019895146    -0.08056977
Body Part: Elbow Left   -0.088709116    -0.19955976
Body Part: Wrist Left   0.017412513    -0.3003138
Body Part: Shoulder Left   -0.019805625    -0.08056461
Body Part: Elbow Left   -0.08936797    -0.19883946
Body Part: Wrist Left   -0.0084076915    -0.31163955
Body Part: Shoulder Left   -0.019720057    -0.08055589
Body Part: Elbow Left   -0.08994191    -0.19824126
Body Part: Wrist Left   9.7416574E-5    -0.3119283
Body Part: Shoulder Left   -0.019633135    -0.08054272
Body Part: Elbow Left   -0.09043075    -0.19775803
Body Part: Wrist Left   0.007346506    -0.3114748
Body Part: Shoulder Left   -0.019545063    -0.08052549
Body Part: Elbow Left   -0.091245145    -0.19690143
Body Part: Wrist Left   0.012363794    -0.3100786
Body Part: Shoulder Left   -0.019455388    -0.08050181
Body Part: Elbow Left   -0.091772735    -0.19645292
Body Part: Wrist Left   0.015932567    -0.30895242
Body Part: Shoulder Left   -0.019366315    -0.08047403
Body Part: Elbow Left   -0.09216924    -0.19612661
Body Part: Wrist Left   0.017021004    -0.30680114
Body Part: Shoulder Left   -0.019258473    -0.08043468
Body Part: Elbow Left   -0.09244378    -0.19588915
Body Part: Wrist Left   0.0014074843    -0.3095116
Body Part: Shoulder Left   -0.019147351    -0.08038495
Body Part: Elbow Left   -0.092653215    -0.19571672
Body Part: Wrist Left   0.0048422497    -0.30593732
Body Part: Shoulder Left   -0.01901759    -0.080325186
Body Part: Elbow Left   -0.092819564    -0.19562218
Body Part: Wrist Left   0.008463982    -0.30355415
Body Part: Shoulder Left   -0.018864237    -0.08025213
Body Part: Elbow Left   -0.09311899    -0.19541083
Body Part: Wrist Left   -0.002019363    -0.30565995
Body Part: Shoulder Left   -0.01870328    -0.08017204
Body Part: Elbow Left   -0.093242496    -0.19532867
Body Part: Wrist Left   -0.0035511507    -0.30543053
Body Part: Shoulder Left   -0.018471558    -0.08004873
Body Part: Elbow Left   -0.093334846    -0.19527552
Body Part: Wrist Left   -0.0010666532    -0.30310872
Body Part: Shoulder Left   -0.018202202    -0.07991647
Body Part: Elbow Left   -0.093398295    -0.19525768
Body Part: Wrist Left   8.6364016E-4    -0.30112493
Body Part: Shoulder Left   -0.017941505    -0.079792224
Body Part: Elbow Left   -0.09343108    -0.1952748
Body Part: Wrist Left   0.0024913545    -0.29954764
Body Part: Shoulder Left   -0.01767779    -0.07966394
Body Part: Elbow Left   -0.09343784    -0.19536182
Body Part: Wrist Left   0.004889743    -0.2981117
Body Part: Shoulder Left   -0.01739459    -0.079534404
Body Part: Elbow Left   -0.09342041    -0.1955055
Body Part: Wrist Left   0.006401888    -0.29708704
Body Part: Shoulder Left   -0.017141573    -0.07940853
Body Part: Elbow Left   -0.09338006    -0.19564487
Body Part: Wrist Left   0.0073297555    -0.2963905
Body Part: Shoulder Left   -0.016914539    -0.07929188
Body Part: Elbow Left   -0.09330755    -0.19578692
Body Part: Wrist Left   0.010406614    -0.29659167
Body Part: Shoulder Left   -0.016697332    -0.07918667
Body Part: Elbow Left   -0.09322834    -0.1959303
Body Part: Wrist Left   0.013436219    -0.2971908
Body Part: Shoulder Left   -0.016499165    -0.07909529
Body Part: Elbow Left   -0.093140446    -0.19606802
Body Part: Wrist Left   0.015720079    -0.2977015
Body Part: Shoulder Left   -0.016288491    -0.07900334
Body Part: Elbow Left   -0.0930205    -0.19621384
Body Part: Wrist Left   0.017742023    -0.2983538
Body Part: Shoulder Left   -0.016080998    -0.07891905
Body Part: Elbow Left   -0.092870295    -0.19636457
Body Part: Wrist Left   0.019994112    -0.29908785
Body Part: Shoulder Left   -0.015892476    -0.07884187
Body Part: Elbow Left   -0.09270935    -0.19651711
Body Part: Wrist Left   0.020650648    -0.2992388
Body Part: Shoulder Left   -0.015714291    -0.07877166
Body Part: Elbow Left   -0.09252851    -0.19674553
Body Part: Wrist Left   0.020294148    -0.29909515
Body Part: Shoulder Left   -0.015555497    -0.078712754
Body Part: Elbow Left   -0.09235026    -0.19695832
Body Part: Wrist Left   0.01902853    -0.29864252
Body Part: Shoulder Left   -0.0154127665    -0.07866042
Body Part: Elbow Left   -0.09215851    -0.1971796
Body Part: Wrist Left   0.017680312    -0.29820243
Body Part: Shoulder Left   -0.015279908    -0.07861235
Body Part: Elbow Left   -0.091973394    -0.19741482
Body Part: Wrist Left   0.016319517    -0.2978728
Body Part: Shoulder Left   -0.015157349    -0.078567296
Body Part: Elbow Left   -0.09180555    -0.19769141
Body Part: Wrist Left   0.016313901    -0.29799438
Body Part: Shoulder Left   -0.015055388    -0.07851472
Body Part: Elbow Left   -0.09168142    -0.19797386
Body Part: Wrist Left   0.009594431    -0.30132717
Body Part: Shoulder Left   -0.014955622    -0.0784563
Body Part: Elbow Left   -0.09155333    -0.19825044
Body Part: Wrist Left   0.0067092245    -0.30256635
Body Part: Shoulder Left   -0.014864573    -0.07840024
Body Part: Elbow Left   -0.09143674    -0.19850132
Body Part: Wrist Left   0.0050776675    -0.30317882
Body Part: Shoulder Left   -0.014784265    -0.078349836
Body Part: Elbow Left   -0.09132191    -0.1987011
Body Part: Wrist Left   0.0040233107    -0.30354476
Body Part: Shoulder Left   -0.014712069    -0.078302875
Body Part: Elbow Left   -0.09122008    -0.19887543
Body Part: Wrist Left   0.0032955483    -0.30378678
Body Part: Shoulder Left   -0.0146516785    -0.07826359
Body Part: Elbow Left   -0.09112337    -0.19903295
Body Part: Wrist Left   0.002815768    -0.3038627
Body Part: Shoulder Left   -0.014597356    -0.078228354
Body Part: Elbow Left   -0.09103472    -0.1991663
Body Part: Wrist Left   0.0022745274    -0.30405033
Body Part: Shoulder Left   -0.014558079    -0.07820404
Body Part: Elbow Left   -0.09095295    -0.19927709
Body Part: Wrist Left   0.0019728732    -0.30410928
Body Part: Shoulder Left   -0.014525835    -0.07818804
Body Part: Elbow Left   -0.09086904    -0.19937618
Body Part: Wrist Left   0.0018116053    -0.30406612
Body Part: Shoulder Left   -0.01449856    -0.07817566
Body Part: Elbow Left   -0.090791404    -0.19946474
Body Part: Wrist Left   0.0019280426    -0.30375344
Body Part: Shoulder Left   -0.014477878    -0.078167945
Body Part: Elbow Left   -0.0907293    -0.19957265
Body Part: Wrist Left   0.002196249    -0.3033339
Body Part: Shoulder Left   -0.014461888    -0.07816406
Body Part: Elbow Left   -0.09065847    -0.19967133
Body Part: Wrist Left   0.002564637    -0.30285856
Body Part: Shoulder Left   -0.01444863    -0.078163005
Body Part: Elbow Left   -0.09079422    -0.19961165
Body Part: Wrist Left   0.0022251015    -0.30236733
Body Part: Shoulder Left   -0.014437767    -0.07816372
Body Part: Elbow Left   -0.09119125    -0.19931616
Body Part: Wrist Left   0.016545314    -0.3032995
Body Part: Shoulder Left   -0.014428369    -0.07816524
Body Part: Elbow Left   -0.0914356    -0.19910403
Body Part: Wrist Left   0.018798122    -0.30308646
Body Part: Shoulder Left   -0.014420365    -0.07816782
Body Part: Elbow Left   -0.091614135    -0.19896027
Body Part: Wrist Left   0.020171415    -0.30274433
Body Part: Shoulder Left   -0.014413476    -0.07817138
Body Part: Elbow Left   -0.09174777    -0.1988621
